id_loan,loan_identifier
F13Q10339990,2201SCRT06003
F13Q10340942,2301SCRT02399
F13Q10341288,2201SCRT06004
F13Q10342554,2501SCRT03952
F13Q10343332,2103SCRT03350
F13Q10344949,2103SCRT03351
F13Q10345059,2201SCRT06006
F13Q10345353,2003SCRT10853
F13Q10346200,2003SCRT10854
F13Q10346372,2103SCRT03352
F13Q10346466,2102SCRT07885
F13Q10346506,2103SCRT03353
F13Q10346644,2003SCRT10856
F13Q10346719,2003SCRT10857
F13Q10346850,2301SCRT02400
F13Q10347078,1903SCRT11687
F13Q10347704,2003SCRT10858
F13Q10347829,2003SLST04159
F13Q10350771,2402SCRT02978
F13Q10351214,2402SCRT02977
F13Q10351516,2402SCRT02979
F13Q10351867,2102SLST04762
F13Q10351877,2002SCRT09376
F13Q10351951,2103SCRT03355
F13Q10352024,2003SCRT10864
F13Q10352143,2201SCRT06008
F13Q10353204,2102SCRT07901
F13Q10354648,2003SLST04160
F13Q10355460,2003SCRT10865
F13Q10355643,2003SCRT10867
F13Q10355855,2101SCRT09860
F13Q10356421,2102SCRT07900
F13Q10356697,2402SCRT02980
F13Q10356739,2002SLST09654
F13Q10356752,2401SLST01651
F13Q10357465,2002SCRT09380
F13Q10357552,2003SCRT10869
F13Q10357796,2501SCRT03961
F13Q10358394,1701SLST01574
F13Q10358395,2103SCRT03356
F13Q10358396,2003SCRT10870
F13Q10358407,2002SCRT09381
F13Q10358419,2102SLST04769
F13Q10358434,2002SLST09655
F13Q10358465,2501SCRT03957
F13Q10359277,1901SCRT11658
F13Q10359630,2102SLST04770
F13Q10359633,2002SCRT09384
F13Q10359782,2501SCRT03958
F13Q10359892,2501SCRT03959
F13Q10359924,2102SCRT07902
F13Q10360357,2001SCRT09895
F13Q10360503,2001SCRT09896
F13Q10360736,1901SCRT11659
F13Q10361061,1803SCRT11239
F13Q10362797,2001SCRT09897
F13Q10362945,2101SLST05923
F13Q10364091,2402SLST01499
F13Q10364432,2402SCRT02981
F13Q10364769,2501SCRT03960
F13Q10364847,2201SLST02459
F13Q10365215,2102SCRT07906
F13Q10365438,2102SCRT07907
F13Q10366576,2003SLST04163
F13Q10366658,2101SCRT09785
F13Q10366794,2003SLST04164
F13Q10367817,2101SCRT09784
F13Q10369263,1903SLST07538
F13Q10369289,2402SCRT02982
F13Q10369334,2402SCRT02983
F13Q10369353,2001SCRT09899
F13Q10369359,2003SCRT10873
F13Q10369382,2103SCRT03359
F13Q10369907,2102SLST04771
F13Q10369926,2001SCRT09900
F13Q10369962,2401SCRT03028
F13Q10370284,2002SLST09660
F13Q10370287,2002SCRT09387
F13Q10370520,1904SCRT11835
F13Q10370748,2002SCRT09388
F13Q10371461,2202SCRT02857
F13Q10371531,2101SCRT09787
F13Q10371563,2402SLST01500
F13Q10372419,2103SCRT03360
F13Q10373116,2001SLST06083
F13Q10373439,1904SCRT11838
F13Q10373442,2102SLST04779
F13Q10373460,2102SCRT07915
F13Q10373577,2003SCRT10880
F13Q10374234,2003SCRT10882
F13Q10374563,2402SLST01501
F13Q10375160,2501SCRT03963
F13Q10376251,1903SLST07543
F13Q10376391,1903SCRT11628
F13Q10378164,1803SCRT11258
F13Q10379184,1902SLST07011
F13Q10379429,2402SLST01502
F13Q10379573,1803SCRT11259
F13Q10379587,1702SCRT10914
F13Q10379590,1902SLST07012
F13Q10379594,2002SLST09671
F13Q10379621,1903SCRT11633
F13Q10379662,1903SCRT11634
F13Q10379788,2102SCRT07919
F13Q10379875,1702SCRT10915
F13Q10380396,1901SLST07309
F13Q10380871,2102SCRT07920
F13Q10380901,2002SCRT09397
F13Q10381353,2002SLST09672
F13Q10381443,2102SCRT07921
F13Q10381745,2401SLST01655
F13Q10382128,2002SLST09673
F13Q10382422,2102SCRT07923
F13Q10382727,2102SCRT07924
F13Q10382761,2002SLST09674
F13Q10382902,2102SCRT07925
F13Q10383304,2102SCRT07937
F13Q10383335,1702SCRT10939
F13Q10383410,1902SCRT12343
F13Q10383528,2002SCRT09413
F13Q10383542,2003SCRT10887
F13Q10383572,2002SLST09678
F13Q10383577,2401SLST01656
F13Q10383594,1902SCRT12341
F13Q10383604,1902SCRT12342
F13Q10383649,1801SLST02515
F13Q10383694,2002SLST09679
F13Q10383762,2002SLST09680
F13Q10383802,2102SCRT07938
F13Q10383924,1902SLST07016
F13Q10383987,2102SLST04785
F13Q10383995,2103SCRT03364
F13Q10384149,1702SLST04310
F13Q10384196,2002SCRT09414
F13Q10384390,2402SCRT02985
F13Q10384414,2003SLST04166
F13Q10384548,2103SCRT03365
F13Q10384664,2002SLST09681
F13Q10384665,2102SCRT07939
F13Q10384725,1902SCRT12347
F13Q10384918,2101SLST05924
F13Q10385075,2003SLST04167
F13Q10385125,2002SCRT09415
F13Q10385565,2202SCRT02864
F13Q10385573,1903SCRT11636
F13Q10385780,2202SLST01219
F13Q10385941,2201SLST02462
F13Q10386413,2001SCRT09903
F13Q10386889,2103SCRT03367
F13Q10387205,2402SLST01505
F13Q10387295,2301SCRT02403
F13Q10387298,2003SLST04168
F13Q10387462,2003SCRT10888
F13Q10387541,1904SCRT11854
F13Q10387546,1902SLST07017
F13Q10387641,1901SLST07312
F13Q10387672,2003SCRT10889
F13Q10388363,2003SLST04170
F13Q10388615,2001SCRT09908
F13Q10388852,2201SCRT06020
F13Q10389015,2501SCRT03968
F13Q10390319,2003SCRT10895
F13Q10390606,2202SCRT02874
F13Q10390710,2402SCRT02988
F13Q10390892,1803SCRT11287
F13Q10390917,2002SLST09705
F13Q10391035,2002SLST09706
F13Q10391469,2002SLST09708
F13Q10391508,1901SLST07316
F13Q10391666,1803SCRT11289
F13Q10391936,1904SCRT11884
F13Q10391939,2003SLST04171
F13Q10392001,2402SCRT02989
F13Q10392355,2101SLST05927
F13Q10392905,2202SCRT02875
F13Q10392920,1803SCRT11290
F13Q10392962,1901SCRT11683
F13Q10392984,1902SCRT12384
F13Q10393164,2003SCRT10897
F13Q10393285,1902SCRT12383
F13Q10393464,1901SLST07317
F13Q10393466,1803SCRT11292
F13Q10393546,1803SCRT11291
F13Q10393743,1803SCRT11293
F13Q10393907,2003SCRT10898
F13Q10393933,2201SLST02464
F13Q10394402,2002SCRT09431
F13Q10394528,2401SCRT03034
F13Q10396727,2003SLST04172
F13Q10396862,1903SCRT11639
F13Q10396869,2402SCRT02991
F13Q10396930,2101SCRT09801
F13Q10396964,2101SCRT09800
F13Q10397231,2501SCRT03976
F13Q10397247,2501SCRT03977
F13Q10397378,2501SCRT03978
F13Q10397438,2501SCRT03980
F13Q10397446,2501SCRT03979
F13Q10397899,2003SCRT10899
F13Q10398202,2501SCRT03981
F13Q10398232,1902SCRT12387
F13Q10398611,2202SCRT02876
F13Q10398713,2103SCRT03371
F13Q10398860,1901SCRT11685
F13Q10398866,2102SCRT07955
F13Q10398905,1901SCRT11684
F13Q10398980,2003SLST04173
F13Q10399052,2103SCRT03372
F13Q10399166,2002SCRT09433
F13Q10400530,2102SCRT07956
F13Q10400826,2103SCRT03375
F13Q10401046,2003SLST04174
F13Q10401062,2002SLST09709
F13Q10401079,2103SCRT03376
F13Q10401237,2002SLST09710
F13Q10401322,2201SCRT06024
F13Q10401468,2102SCRT07957
F13Q10401776,2103SCRT03377
F13Q10401804,2003SCRT10900
F13Q10402069,2103SCRT03378
F13Q10402440,2402SCRT02995
F13Q10402594,2402SCRT02994
F13Q10402622,2402SCRT02993
F13Q10403024,2201SCRT06025
F13Q10403076,2101SCRT09802
F13Q10403182,2102SCRT07958
F13Q10403306,2101SLST05928
F13Q10403351,2003SCRT10901
F13Q10403371,2103SCRT03379
F13Q10403444,1904SCRT11885
F13Q10404715,2001SCRT09912
F13Q10405438,2003SLST04175
F13Q10405445,2102SLST04803
F13Q10405808,1904SCRT11887
F13Q10405859,2002SCRT09434
F13Q10405868,2401SLST01660
F13Q10405955,2002SCRT09435
F13Q10406014,1904SCRT11886
F13Q10406039,2002SCRT09436
F13Q10406659,1702SCRT10972
F13Q10406837,2401SCRT03035
F13Q10407270,2003SCRT10902
F13Q10407288,2202SCRT02878
F13Q10407371,2003SCRT10903
F13Q10408402,1904SCRT11889
F13Q10408404,1904SCRT11888
F13Q10408673,2402SCRT02998
F13Q10408926,1904SCRT11890
F13Q10409581,2401SCRT03036
F13Q10409647,2003SLST04176
F13Q10409886,2002SCRT09437
F13Q10410520,1904SCRT11891
F13Q10410573,2003SCRT10905
F13Q10410891,2202SCRT02879
F13Q10411309,2402SCRT03000
F13Q10411848,2102SCRT07960
F13Q10412426,2402SCRT03001
F13Q10412561,2002SCRT09439
F13Q10412708,2002SLST09714
F13Q10412734,1904SCRT11892
F13Q10413030,2401SCRT03039
F13Q10413181,2101SCRT09805
F13Q10413252,2001SLST06097
F13Q10414041,1904SCRT11893
F13Q10414047,2002SCRT09440
F13Q10414710,1803SCRT11295
F13Q10414937,1904SCRT11895
F13Q10415989,1901SCRT11687
F13Q10416019,1901SCRT11688
F13Q10416053,2402SLST01510
F13Q10416293,2002SCRT09441
F13Q10416334,2402SCRT03013
F13Q10417223,2402SCRT03070
F13Q10417810,2501SCRT03989
F13Q10417863,2501SCRT03990
F13Q10418003,2501SCRT03991
F13Q10418541,2003SCRT10907
F13Q10418545,2003SLST04177
F13Q10418930,2003SCRT10910
F13Q10419006,2201SCRT06027
F13Q10419029,2003SCRT10908
F13Q10419115,1803SCRT11299
F13Q10419484,2103SCRT03381
F13Q10420055,2202SLST01222
F13Q10420287,1903SCRT11641
F13Q10420501,1701SLST01583
F13Q10420612,1803SCRT11300
F13Q10420728,1901SCRT11689
F13Q10420892,1801SCRT10340
F13Q10420899,1903SLST07550
F13Q10420900,2001SCRT09915
F13Q10420903,2001SCRT09914
F13Q10421156,1903SCRT11642
F13Q10421358,1802SCRT07720
F13Q10421365,1903SCRT11643
F13Q10421529,1903SLST07551
F13Q10421571,2101SLST05930
F13Q10422699,2201SCRT06029
F13Q10422722,2003SLST04180
F13Q10422928,2001SCRT09917
F13Q10423162,2001SLST06102
F13Q10423304,1801SCRT10342
F13Q10423333,1903SLST07555
F13Q10423428,1903SLST07553
F13Q10423496,1903SLST07552
F13Q10423535,2001SCRT09916
F13Q10423573,1903SCRT11644
F13Q10423632,1801SCRT10341
F13Q10423642,1903SLST07554
F13Q10423937,2402SCRT03012
F13Q10424173,2003SLST04181
F13Q10424620,2202SCRT02887
F13Q10425090,2001SLST06103
F13Q10425126,1903SLST07556
F13Q10425775,2401SCRT03046
F13Q10426658,1904SCRT11898
F13Q10426692,1902SCRT12403
F13Q10426759,2102SLST04807
F13Q10426768,2501SCRT03995
F13Q10427303,2201SLST02467
F13Q10427518,2102SCRT07968
F13Q10427627,2102SLST04808
F13Q10427633,1902SLST07041
F13Q10427637,2401SCRT03049
F13Q10427689,2002SCRT09446
F13Q10427707,1903SLST07557
F13Q10427749,1803SCRT11301
F13Q10427759,1801SLST02525
F13Q10427807,2002SCRT09448
F13Q10427938,2002SLST09721
F13Q10428079,1901SCRT11690
F13Q10428592,2101SCRT09807
F13Q10428625,2003SLST04182
F13Q10428626,2002SCRT09450
F13Q10428629,2002SLST09722
F13Q10428647,2002SCRT09449
F13Q10428668,2102SCRT07969
F13Q10428757,1804SCRT09451
F13Q10428836,1904SCRT11899
F13Q10428851,2003SLST04183
F13Q10428852,1901SCRT11691
F13Q10428901,2102SCRT07970
F13Q10428930,2102SLST04809
F13Q10429079,2003SCRT10912
F13Q10429117,2401SLST01664
F13Q10429172,2301SCRT02413
F13Q10429506,2003SLST04184
F13Q10429514,2501SCRT03996
F13Q10429651,2402SCRT03014
F13Q10430037,1802SLST07396
F13Q10430474,2402SCRT03017
F13Q10431456,2402SCRT03016
F13Q10431498,1802SLST02404
F13Q10431641,2001SCRT09918
F13Q10431649,1802SLST08144
F13Q10431681,2301SCRT02414
F13Q10431836,2101SCRT09808
F13Q10431970,2402SLST01513
F13Q10431985,2402SCRT03015
F13Q10432028,2101SCRT09809
F13Q10432098,2001SCRT09920
F13Q10432755,2402SCRT03018
F13Q10433189,2402SCRT03019
F13Q10434021,2402SCRT03022
F13Q10434236,2402SCRT03021
F13Q10434582,2301SLST01794
F13Q10434636,2101SCRT09810
F13Q10435561,2101SLST05931
F13Q10436224,1903SCRT11646
F13Q10436911,2402SLST01514
F13Q10438375,2402SCRT03023
F13Q10438930,2301SCRT02415
F13Q10439740,2201SCRT06032
F13Q10440600,2301SCRT02416
F13Q10441013,2003SCRT10914
F13Q10441073,2201SLST02468
F13Q10441132,2103SCRT03382
F13Q10442283,1903SCRT11647
F13Q10442415,2001SLST06104
F13Q10442472,1901SCRT11692
F13Q10442813,2201SCRT06033
F13Q10442831,1802SCRT07721
F13Q10442904,1903SLST07558
F13Q10443268,2301SCRT02417
F13Q10443835,2001SCRT09922
F13Q10443914,2001SLST06105
F13Q10443929,2001SCRT09921
F13Q10444006,1802SCRT07722
F13Q10444033,2201SCRT06034
F13Q10444147,2301SCRT02418
F13Q10444635,2402SLST01515
F13Q10445529,2201SLST02469
F13Q10447722,1901SCRT11693
F13Q10447944,2301SLST01795
F13Q10447983,2003SLST04186
F13Q10448703,2301SLST01797
F13Q10449441,2402SCRT03027
F13Q10449636,2101SCRT09818
F13Q10450788,1802SCRT07723
F13Q10451151,2301SCRT02420
F13Q10451392,2402SCRT03026
F13Q10451613,1903SCRT11649
F13Q10452341,1901SCRT11694
F13Q10453379,2402SCRT03031
F13Q10453990,2402SCRT03032
F13Q10454488,1903SLST07561
F13Q10455277,2301SCRT02421
F13Q10455971,1802SCRT07724
F13Q10456109,2101SLST05935
F13Q10456594,2402SCRT03028
F13Q10456861,2402SCRT03029
F13Q10457058,1903SCRT11650
F13Q10457208,1802SLST07938
F13Q10457335,2201SCRT06038
F13Q10457408,2402SCRT03030
F13Q10457533,2401SCRT03053
F13Q10457553,2201SCRT06037
F13Q10457896,2101SLST05934
F13Q10457973,2001SCRT09923
F13Q10458260,2101SCRT09819
F13Q10458740,1903SLST07560
F13Q10458789,2401SCRT03054
F13Q10459173,2003SLST04187
F13Q10459382,2401SCRT03057
F13Q10459479,2402SLST01516
F13Q10460062,1903SCRT11651
F13Q10460489,2001SLST06106
F13Q10460668,2001SCRT09925
F13Q10461217,2401SCRT03056
F13Q10461988,2402SCRT03033
F13Q10462474,2001SCRT09924
F13Q10463022,2401SCRT03055
F13Q10464734,2201SLST02473
F13Q10464942,2201SLST02471
F13Q10465080,2301SLST01798
F13Q10465097,2101SCRT09820
F13Q10465768,2402SCRT03035
F13Q10466096,2402SCRT03036
F13Q10467046,2402SCRT03034
F13Q10467101,1802SLST06474
F13Q10467283,2201SLST02472
F13Q10467728,2402SCRT03037
F13Q10468011,2101SLST05937
F13Q10468227,2001SLST06109
F13Q10468820,2401SLST01666
F13Q10468840,1903SCRT11652
F13Q10468916,2401SCRT03058
F13Q10469250,1903SCRT11654
F13Q10469273,1901SLST07322
F13Q10469573,1903SCRT11653
F13Q10469591,2201SCRT06040
F13Q10471698,2401SCRT03059
F13Q10471857,1903SCRT11655
F13Q10471871,2401SCRT03060
F13Q10471996,2101SLST05940
F13Q10472036,2101SLST05939
F13Q10472165,2201SCRT06041
F13Q10472269,2301SCRT02423
F13Q10472293,2301SCRT02422
F13Q10472299,2402SCRT03044
F13Q10472321,2402SCRT03043
F13Q10472865,2402SCRT03042
F13Q10472935,2402SCRT03041
F13Q10472938,2402SCRT03040
F13Q10473012,2401SCRT03061
F13Q10473176,2001SLST06110
F13Q10473219,2101SCRT09823
F13Q10473312,1802SLST07095
F13Q10473388,2402SCRT03039
F13Q10473940,2402SCRT03038
F13Q10474107,2101SCRT09821
F13Q10474636,2103SCRT03383
F13Q10474889,1901SCRT11697
F13Q10474932,2402SCRT03045
F13Q10474934,2003SLST04189
F13Q10475330,2002SCRT09451
F13Q10476030,1802SCRT07725
F13Q10476438,2003SCRT10917
F13Q10477265,2201SCRT06042
F13Q10477281,2101SCRT09825
F13Q10477292,2101SLST05941
F13Q10477393,1903SCRT11656
F13Q10477452,1903SLST07562
F13Q10477455,1802SLST06970
F13Q10477477,1801SCRT10345
F13Q10477546,1801SCRT10344
F13Q10477548,1802SCRT07726
F13Q10477663,1903SLST07564
F13Q10477671,1903SLST07563
F13Q10477706,2101SCRT09826
F13Q10477767,2101SCRT09827
F13Q10477815,2301SLST01799
F13Q10477834,2402SLST01517
F13Q10477847,2101SCRT09828
F13Q10477868,1801SCRT10346
F13Q10477902,2201SCRT06043
F13Q10477976,2001SCRT09926
F13Q10478048,2401SCRT03063
F13Q10478293,2401SCRT03062
F13Q10478718,2101SCRT09829
F13Q10479889,1903SCRT11657
F13Q10481060,2101SCRT09830
F13Q10481400,2201SCRT06044
F13Q10481452,1802SLST03090
F13Q10481577,1901SLST07323
F13Q10481642,1901SCRT11700
F13Q10481885,2201SCRT06045
F13Q10482092,2402SCRT03047
F13Q10482187,2003SCRT10919
F13Q10482783,2301SLST01800
F13Q10483287,2202SCRT02883
F13Q10483535,1704SCRT09870
F13Q10484009,2002SCRT09454
F13Q10484057,2002SLST09725
F13Q10484213,1704SCRT09871
F13Q10484355,1902SCRT12407
F13Q10484372,2102SLST04812
F13Q10485053,2401SCRT03066
F13Q10485061,2003SLST04191
F13Q10485072,2102SCRT07974
F13Q10485112,2003SCRT10922
F13Q10485118,2002SLST09727
F13Q10485171,2301SCRT02424
F13Q10485295,2101SCRT09833
F13Q10485340,2101SCRT09832
F13Q10485387,1903SLST07566
F13Q10485445,2001SCRT09927
F13Q10485468,2102SCRT07975
F13Q10485880,1801SLST02526
F13Q10485969,2301SCRT02425
F13Q10486047,2301SLST01801
F13Q10486099,2002SLST09728
F13Q10486121,2301SLST01802
F13Q10486145,1704SCRT09873
F13Q10486330,2001SLST06112
F13Q10486731,2101SCRT09834
F13Q10487044,1903SCRT11659
F13Q10487281,2101SCRT09835
F13Q10487336,2401SCRT03068
F13Q10487489,1901SCRT11698
F13Q10487551,2301SCRT02426
F13Q10487646,2301SLST01804
F13Q10487647,2301SLST01803
F13Q10487664,2401SCRT03067
F13Q10487805,2001SCRT09928
F13Q10487927,1903SCRT11660
F13Q10487963,2401SCRT03069
F13Q10488057,1903SCRT11661
F13Q10488062,2101SLST05942
F13Q10489002,1903SLST07565
F13Q10489147,2401SCRT03070
F13Q10489293,2201SCRT06046
F13Q10489412,2402SLST01519
F13Q10489862,2402SCRT03049
F13Q10489889,2402SCRT03050
F13Q10490860,1903SCRT11662
F13Q10491984,2202SCRT02886
F13Q10492533,2003SCRT10924
F13Q10494093,2002SCRT09457
F13Q10494194,1803SCRT11307
F13Q10494291,2103SCRT03385
F13Q10494333,2003SCRT10925
F13Q10494803,2103SCRT03386
F13Q10495207,1804SCRT09460
F13Q10495620,2001SLST06113
F13Q10496418,2003SLST04192
F13Q10497226,2301SLST01805
F13Q10497386,2002SCRT09465
F13Q10497924,2501SCRT04009
F13Q10499172,2501SCRT04013
F13Q10499443,2101SCRT09837
F13Q10499457,1903SCRT11663
F13Q10500392,2003SCRT10927
F13Q10502435,2102SCRT07980
F13Q10502767,2003SCRT10928
F13Q10502977,2101SLST05943
F13Q10503153,2201SCRT06050
F13Q10503209,1903SCRT11664
F13Q10503386,2001SLST06114
F13Q10503764,1901SCRT11701
F13Q10503952,2201SCRT06052
F13Q10504736,2201SLST02476
F13Q10506133,2001SCRT09931
F13Q10506842,2101SCRT09839
F13Q10507016,2401SCRT03073
F13Q10507578,2003SLST04195
F13Q10509099,1801SCRT10349
F13Q10509382,2001SCRT09932
F13Q10509776,1903SCRT11667
F13Q10510002,2101SCRT09840
F13Q10510575,2402SCRT03052
F13Q10510712,1903SCRT11668
F13Q10510804,1903SCRT11669
F13Q10511329,2401SCRT03074
F13Q10511703,2101SLST05944
F13Q10512092,2001SCRT09933
F13Q10512266,1903SLST07568
F13Q10512384,2001SLST06115
F13Q10513255,1903SCRT11672
F13Q10513616,2401SCRT03075
F13Q10514449,1801SCRT10350
F13Q10514474,1903SCRT11670
F13Q10514545,1903SCRT11671
F13Q10515246,1903SLST07569
F13Q10515780,2101SLST05945
F13Q10515990,2402SCRT03053
F13Q10516004,2401SLST01668
F13Q10516583,2001SCRT09936
F13Q10516594,2001SCRT09935
F13Q10517065,1901SCRT11703
F13Q10517394,2202SCRT02889
F13Q10518134,2201SCRT06054
F13Q10518388,2101SLST05947
F13Q10518470,2201SLST02478
F13Q10518487,2301SLST01809
F13Q10518741,2301SLST01808
F13Q10519039,2001SCRT09937
F13Q10519123,2101SCRT09842
F13Q10519787,2101SLST05946
F13Q10519988,1903SCRT11673
F13Q10520290,2201SLST02477
F13Q10523482,2201SCRT06055
F13Q10524161,2102SCRT07981
F13Q10524423,2001SCRT09940
F13Q10524463,2003SCRT10931
F13Q10525219,2301SCRT02427
F13Q10525647,2002SCRT09459
F13Q10525827,2103SCRT03389
F13Q10526093,1902SCRT12415
F13Q10526109,1902SCRT12416
F13Q10526153,1902SCRT12417
F13Q10526174,2201SLST02479
F13Q10526198,1902SLST07045
F13Q10526218,2003SLST04193
F13Q10526353,2103SCRT03390
F13Q10526656,2101SCRT09906
F13Q10526856,1803SCRT11310
F13Q10526872,2003SCRT10934
F13Q10526961,2003SCRT10933
F13Q10527024,1904SCRT11908
F13Q10527072,1901SCRT11705
F13Q10527147,1901SCRT11704
F13Q10527778,2101SCRT09844
F13Q10528191,2003SCRT10935
F13Q10528210,2003SCRT10936
F13Q10528234,2301SLST01810
F13Q10528236,2102SCRT07985
F13Q10528241,2102SCRT07984
F13Q10528338,2103SCRT03392
F13Q10528414,1903SCRT11674
F13Q10528474,2102SCRT07986
F13Q10528638,2102SCRT07987
F13Q10530013,2002SCRT09463
F13Q10530150,2002SLST09732
F13Q10530729,2003SCRT10938
F13Q10530842,2003SCRT10939
F13Q10532019,2003SLST04196
F13Q10532426,2103SCRT03393
F13Q10532519,2201SCRT06056
F13Q10532824,2102SLST04816
F13Q10532871,1803SCRT11312
F13Q10533126,2003SCRT10940
F13Q10533137,1803SCRT11313
F13Q10533283,2202SCRT02891
F13Q10533561,2001SCRT09941
F13Q10534368,2003SCRT10941
F13Q10534519,2102SLST04817
F13Q10534564,2003SCRT10942
F13Q10534621,2402SCRT03055
F13Q10534654,2201SCRT06058
F13Q10534856,2103SCRT03394
F13Q10535193,2003SCRT10943
F13Q10535253,2402SLST01522
F13Q10535460,1901SLST07328
F13Q10535640,2003SCRT10944
F13Q10536258,1901SCRT11708
F13Q10536367,2101SCRT09848
F13Q10536542,2301SLST01811
F13Q10536785,2102SCRT08000
F13Q10536848,2002SCRT09467
F13Q10536855,2002SCRT09466
F13Q10536865,2003SCRT10945
F13Q10536943,2202SLST01227
F13Q10537182,1904SCRT11918
F13Q10538014,1903SCRT11677
F13Q10538084,2003SCRT10946
F13Q10538458,2003SCRT10947
F13Q10538518,2201SCRT06062
F13Q10538609,2501SCRT04017
F13Q10539403,2501SCRT04018
F13Q10539462,2501SCRT04020
F13Q10539719,2501SCRT04021
F13Q10539928,1904SCRT11912
F13Q10540100,2003SCRT10948
F13Q10540253,2501SCRT04024
F13Q10540335,2501SCRT04023
F13Q10540834,2501SCRT04025
F13Q10540927,2501SCRT04026
F13Q10541197,1901SCRT11710
F13Q10541229,1904SCRT11913
F13Q10541526,2002SLST09742
F13Q10541762,2003SCRT10949
F13Q10542462,1902SCRT12426
F13Q10542525,1902SCRT12427
F13Q10542611,2003SCRT10950
F13Q10542630,2101SCRT09910
F13Q10542634,2401SCRT03082
F13Q10542742,2002SLST09743
F13Q10543112,1904SCRT11917
F13Q10543223,2102SCRT08007
F13Q10543568,2202SCRT02899
F13Q10544276,2002SLST09746
F13Q10544416,1902SLST07050
F13Q10544642,2002SLST09747
F13Q10544715,2002SCRT09473
F13Q10544980,2102SLST04823
F13Q10545033,1704SCRT09888
F13Q10545227,2103SCRT03396
F13Q10545241,1804SCRT09470
F13Q10545248,2202SLST01228
F13Q10545286,2003SCRT10952
F13Q10545452,2102SLST04825
F13Q10545726,2201SCRT06063
F13Q10546427,2501SCRT04030
F13Q10546756,1901SLST07332
F13Q10546879,2201SCRT06064
F13Q10548243,2001SLST06118
F13Q10549225,2401SCRT03083
F13Q10549448,2401SCRT03084
F13Q10549583,2103SCRT03428
F13Q10549679,2001SCRT09943
F13Q10549803,2301SLST01813
F13Q10550345,2201SCRT06065
F13Q10551115,2401SLST01674
F13Q10551147,1901SLST07333
F13Q10551166,2301SLST01814
F13Q10551293,2301SCRT02428
F13Q10551419,1804SCRT09472
F13Q10551814,1904SCRT11916
F13Q10552028,2003SCRT10955
F13Q10552144,1901SCRT11721
F13Q10552712,1804SCRT09473
F13Q10552934,2402SCRT03061
F13Q10553522,2201SCRT06142
F13Q10553812,2103SCRT03400
F13Q10555015,2003SCRT10967
F13Q10555029,2202SCRT02905
F13Q10555790,2003SCRT10969
F13Q10555844,1904SCRT11924
F13Q10556093,2102SCRT08016
F13Q10556116,1901SLST07334
F13Q10556311,2501SCRT04032
F13Q10556695,1904SCRT11925
F13Q10556783,2002SCRT09482
F13Q10556811,2003SCRT10971
F13Q10556969,2103SCRT03402
F13Q10557047,2101SCRT09858
F13Q10557057,1803SCRT11320
F13Q10557182,1903SCRT11678
F13Q10557282,2401SCRT03085
F13Q10557431,2401SLST01675
F13Q10557538,2301SLST01815
F13Q10557572,2201SLST02485
F13Q10557636,2003SCRT10973
F13Q10557643,2003SCRT10974
F13Q10557671,1904SCRT11926
F13Q10557937,2003SCRT10975
F13Q10557978,2002SLST09754
F13Q10558074,2402SCRT03064
F13Q10558200,2202SLST01231
F13Q10558308,1903SCRT11679
F13Q10558315,1904SCRT11927
F13Q10558320,2003SCRT10976
F13Q10558338,1904SCRT11928
F13Q10558426,2301SLST01816
F13Q10558512,2402SCRT03065
F13Q10558899,2103SCRT03406
F13Q10559035,1803SCRT11324
F13Q10559272,2501SCRT04034
F13Q10560127,1903SCRT11681
F13Q10560998,1904SCRT11930
F13Q10561572,2201SCRT06069
F13Q10561919,2001SLST06120
F13Q10562040,1903SCRT11682
F13Q10562357,2402SCRT03068
F13Q10563262,2402SCRT03071
F13Q10563954,1903SLST07578
F13Q10564004,2402SCRT03072
F13Q10564248,1801SCRT10363
F13Q10564305,2401SCRT03088
F13Q10564348,1802SLST08600
F13Q10564361,2402SCRT03074
F13Q10564403,1903SLST07579
F13Q10564410,1903SCRT11683
F13Q10565616,2103SCRT03410
F13Q10565668,2103SCRT03409
F13Q10565944,2103SCRT03411
F13Q10565966,1903SCRT11685
F13Q10566089,1903SCRT11686
F13Q10566504,2301SLST01820
F13Q10566692,2102SLST04830
F13Q10567360,2001SLST06122
F13Q10567391,1802SLST04325
F13Q10567573,2001SCRT09947
F13Q10567590,2402SCRT03076
F13Q10567613,2102SLST04882
F13Q10567685,2001SLST06126
F13Q10567697,2101SCRT09864
F13Q10567786,1903SCRT11693
F13Q10567792,2001SLST06127
F13Q10567830,2001SCRT09948
F13Q10568826,2501SCRT04041
F13Q10569119,2402SCRT03077
F13Q10569375,2101SLST05966
F13Q10569472,1903SLST07584
F13Q10569514,1903SLST07583
F13Q10569581,2101SCRT09867
F13Q10569771,2402SCRT03079
F13Q10569838,2001SCRT09950
F13Q10570470,1901SCRT11719
F13Q10570642,1903SCRT11696
F13Q10570650,2003SCRT10984
F13Q10570805,2402SCRT03080
F13Q10570886,2001SCRT09951
F13Q10571000,1802SLST08270
F13Q10571323,2101SCRT09870
F13Q10571430,2201SLST02488
F13Q10571590,1802SCRT07732
F13Q10571628,2402SLST01528
F13Q10571791,2101SLST05968
F13Q10571870,2101SLST05970
F13Q10572005,2402SCRT03081
F13Q10572204,2001SCRT09954
F13Q10572399,2201SCRT06072
F13Q10572920,1801SCRT10368
F13Q10573032,2402SLST01529
